NumberOfPixels,BoundingBoxTopLeftX,BoundingBoxTopLeftY,BoundingBoxBottomRightX,BoundingBoxBottomRightY,PhysicalSize,NumberOfPixelsOnBorder,FeretDiameter,PrincipalMoments0,PrincipalMoments1,Elongation,Perimeter,Roundness,EquivalentSphericalRadius,EquivalentSphericalPerimeter,EquivalentEllipsoidDiameter0,EquivalentEllipsoidDiameter1,Flatness,MeanR,MeanG,MeanB,StdR,StdG,StdB,Polygon
536,326,432,355,456,536,0,0,30.2327,61.0541,1.42108,83.8335,0.978971,13.0619,82.0705,21.9143,31.142,1.42108,115.636,81.2369,156.069,23.9471,21.5644,22.1343,[352:433:338:434:327:444:327:451:332:456:344:456:354:446:355:439]
168,201,443,217,466,168,0,0,5.47201,37.8176,2.6289,60.85,0.75509,7.31273,45.9473,9.02034,23.7135,2.6289,125.03,86.8214,158.673,27.7058,22.1307,21.1079,[217:444:204:452:202:466:214:456]
25,197,453,202,460,25,0,0,1.37773,3.29107,1.54556,19.4213,0.912636,2.82095,17.7245,4.53818,7.01404,1.54556,95.8,73.48,151.64,21.9472,23.8564,24.8127,[199:454:201:460:202:454]
682,97,455,132,493,682,0,0,56.9921,109.449,1.38579,147.595,0.627228,14.7339,92.5757,25.0321,34.6894,1.38579,126.609,87.8006,161.488,17.9588,17.2536,16.951,[126:456:118:458:98:479:99:485:105:485:112:473:119:470:121:477:113:492:119:493:127:486:132:473:132:462]
1266,144,456,202,500,1266,18,0,53.6671,238.409,2.10769,172.895,0.729523,20.0744,126.131,27.6547,58.2875,2.10769,115.979,81.8799,156.53,30.2536,24.6362,22.1927,[196:457:178:460:166:472:159:473:154:479:155:497:145:500:162:500:167:490:173:486:193:489:202:475]
703,194,458,220,500,703,12,0,30.045,132.278,2.09825,118.233,0.794957,14.959,93.9902,20.654,43.3372,2.09825,107.693,74.5377,151.121,27.1214,23.0303,22.0147,[215:459:203:468:205:475:195:491:201:500:212:500:220:491:220:481:213:478:220:469:220:463]
1345,292,458,339,500,1345,11,0,93.8183,152.653,1.27558,163.319,0.796028,20.6912,130.007,36.6405,46.7381,1.27558,113.712,80.3279,154.819,29.6078,22.9803,20.2706,[297:474:293:489:298:494:310:495:324:490:324:500:334:500:336:486:331:481:339:472:337:463:320:459:308:464]
1244,433,462,500,491,1244,6,0,46.65,311.494,2.58404,177.052,0.706177,19.8992,125.03,24.758,63.9757,2.58404,94.5305,66.9703,143.056,30.1519,22.953,22.5239,[434:477:440:486:463:489:473:475:492:490:500:490:496:478:477:463:469:466:448:463:442:465]
810,333,472,371,500,810,34,0,49.5489,101.72,1.4328,123.557,0.816547,16.0571,100.89,26.829,38.4407,1.4328,102.151,66.3247,145.331,27.7824,24.0561,24.3438,[368:475:362:473:348:482:338:477:334:481:339:485:336:499:370:500:371:483]
436,25,474,48,500,436,7,0,23.0045,53.8289,1.52968,78.7005,0.940526,11.7806,74.0198,19.0501,29.1406,1.52968,123.151,81.9151,159.002,20.2109,17.596,16.7795,[45:476:35:476:27:483:26:500:38:497:48:488]
