NumberOfPixels,BoundingBoxTopLeftX,BoundingBoxTopLeftY,BoundingBoxBottomRightX,BoundingBoxBottomRightY,PhysicalSize,NumberOfPixelsOnBorder,FeretDiameter,PrincipalMoments0,PrincipalMoments1,Elongation,Perimeter,Roundness,EquivalentSphericalRadius,EquivalentSphericalPerimeter,EquivalentEllipsoidDiameter0,EquivalentEllipsoidDiameter1,Flatness,MeanR,MeanG,MeanB,StdR,StdG,StdB,Polygon
1580,42,179,91,237,1580,0,0,78.5705,269.739,1.85286,177.052,0.795851,22.4261,140.907,32.9505,61.0527,1.85286,139.164,113.572,192.447,24.3872,22.1641,26.5701,[46:183:44:196:55:200:56:207:64:211:68:225:79:237:84:237:90:230:84:220:91:203:90:194:86:190:56:180]
1,236,181,237,182,1,0,0,0,0,0,2.68152,1.32198,0.56419,3.54491,0,0,0,176,133,225,0,0,0,[237:182]
5,237,181,240,184,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,180.4,139,221.4,2.6533,3.09839,8.52291,[239:182]
12,336,181,340,185,12,0,0,0.916667,0.916667,1,11.8368,1.03744,1.95441,12.2799,3.90882,3.90882,1,146.917,131.167,222.833,16.8694,4.07908,7.20918,[338:182:339:185]
248,0,190,15,215,248,25,0,15.3672,30.5043,1.40891,64.1822,0.869794,8.88487,55.8253,14.9706,21.0923,1.40891,147.504,126.294,201.931,19.241,14.3,25.2487,[1:191:1:215:9:212:15:205:14:200]
1,250,191,251,192,1,0,0,0,0,0,2.68152,1.32198,0.56419,3.54491,0,0,0,184,140,255,0,0,0,[251:192]
5,329,191,332,194,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,170.8,139.2,231.2,3.6,4.53431,7.75629,[331:192]
1683,227,193,276,237,1683,0,0,116.819,160.191,1.17101,151.808,0.957971,23.1455,145.428,42.7776,50.0931,1.17101,117.095,89.0279,173.181,28.9739,27.9201,27.1342,[229:203:228:221:236:236:248:233:265:235:274:228:275:215:270:204:262:196:240:194]
118,125,198,137,211,118,0,0,7.18009,12.2584,1.30663,38.5172,0.999749,6.12867,38.5076,10.7231,14.0111,1.30663,132.864,105.712,189.602,19.3237,17.181,27.2481,[134:199:127:202:128:211:136:207:137:202]
5,273,199,276,202,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,172.2,141.2,232.2,6.04649,6.93974,10.98,[275:200]
