NumberOfPixels,BoundingBoxTopLeftX,BoundingBoxTopLeftY,BoundingBoxBottomRightX,BoundingBoxBottomRightY,PhysicalSize,NumberOfPixelsOnBorder,FeretDiameter,PrincipalMoments0,PrincipalMoments1,Elongation,Perimeter,Roundness,EquivalentSphericalRadius,EquivalentSphericalPerimeter,EquivalentEllipsoidDiameter0,EquivalentEllipsoidDiameter1,Flatness,MeanR,MeanG,MeanB,StdR,StdG,StdB,Polygon
150,40,370,62,379,150,0,0,4.0898,36.6446,2.99333,52.6707,0.824292,6.90988,43.4161,7.98774,23.9099,2.99333,78.2867,50.1267,127.913,18.4284,12.2677,12.9851,[41:372:45:377:62:377:60:372]
712,28,380,61,414,712,0,0,45.086,79.3191,1.32638,105.381,0.8976,15.0545,94.5899,26.1433,34.676,1.32638,81.7374,50.802,129.628,22.4639,16.2152,19.703,[30:383:30:392:44:413:48:414:53:404:61:403:60:395:51:383]
394,476,383,500,405,394,13,0,26.2647,39.3155,1.22348,72.7821,0.966782,11.1988,70.3644,20.2491,24.7743,1.22348,78.9949,45.6777,126.386,20.8713,15.2703,19.9986,[495:384:482:386:477:390:489:405:500:402:500:390]
209,422,401,447,414,209,0,0,6.75958,44.0929,2.55402,59.8346,0.856497,8.15639,51.2481,10.2074,26.07,2.55402,50.0813,32.4354,106.062,19.9444,12.4357,15.3433,[423:405:425:409:431:409:438:414:447:412:442:405:435:402:426:402]
258,233,409,255,426,258,0,0,14.4923,30.9612,1.46164,59.5093,0.95682,9.06223,56.9396,14.9915,21.9122,1.46164,83.6279,52.5233,128.632,18.2043,14.4429,13.8461,[252:411:239:411:234:417:235:422:239:426:244:426:255:417]
413,371,415,392,443,413,0,0,19.6409,56.2718,1.69264,76.8044,0.937981,11.4657,72.041,17.6258,29.8341,1.69264,85.5811,54.9855,132.065,18.8889,18.4062,22.6357,[389:416:379:419:373:427:372:437:376:442:382:443:386:440:392:423]
694,249,420,291,451,694,0,0,51.4331,124.75,1.5574,155.41,0.600906,14.8629,93.3866,23.8196,37.0966,1.5574,86.6282,57.4366,133.573,21.5041,14.5861,15.2392,[291:437:284:424:269:421:254:428:250:446:253:447:260:442:269:451:276:447:266:437:270:430:277:432:287:443:291:442]
778,473,423,500,468,778,17,0,35.2412,135.566,1.96132,118.328,0.835614,15.7367,98.8769,22.4735,44.0778,1.96132,75.2738,48.3959,125.335,21.7811,15.5937,17.6328,[498:424:483:430:477:436:474:446:480:462:489:468:494:466:491:450:500:441]
420,403,432,427,457,420,0,0,23.3772,49.4139,1.45388,75.1383,0.96687,11.5624,72.649,19.1785,27.8833,1.45388,64.6238,39.6952,114.84,23.8122,17.3391,20.6332,[424:434:414:433:408:438:404:450:409:456:416:457:425:445:427:437]
674,319,441,344,476,674,0,0,37.3456,78.0568,1.44572,94.8849,0.969924,14.6472,92.0312,24.3636,35.2231,1.44572,84.0772,53.1617,132.168,21.3115,16.315,18.8254,[326:442:322:448:320:462:324:471:334:476:344:470:344:456:333:442]
666,204,442,237,473,666,0,0,29.0406,99.5276,1.85127,99.6926,0.917655,14.56,91.4833,21.4022,39.6211,1.85127,81.7883,54.2027,130.303,25.4932,21.4687,21.1909,[236:447:230:443:220:444:205:466:205:471:216:473:226:469:237:456]
246,262,449,278,475,246,0,0,7.29257,56.2801,2.77803,67.4191,0.824688,8.84897,55.5997,10.6183,29.4979,2.77803,79.6829,48.7805,124.919,22.2154,17.6308,21.9397,[277:450:270:453:263:470:264:475:272:473:278:461]
401,163,454,184,482,401,0,0,22.0932,48.0308,1.47445,76.249,0.930985,11.2979,70.9867,18.6085,27.4374,1.47445,73.2519,54.4713,126.14,27.4261,29.2748,29.636,[178:455:164:467:167:482:174:482:182:476:184:465]
361,97,456,114,481,361,0,0,19.1415,43.3096,1.5042,68.5298,0.982832,10.7196,67.3532,17.4806,26.2943,1.5042,41.8006,26.5679,91.2964,23.9859,17.4823,28.5101,[102:457:98:464:99:477:103:481:111:481:114:476:114:465:108:457]
251,449,456,462,482,251,0,0,9.46574,43.9599,2.15502,63.3968,0.885879,8.93844,56.1619,12.1777,26.2432,2.15502,89.8924,61.4104,139.813,16.47,14.2665,17.0614,[453:457:450:460:452:479:456:482:462:465:458:458]
187,301,458,317,473,187,0,0,10.8274,20.7389,1.38398,49.3386,0.982515,7.71518,48.4759,13.1163,18.1527,1.38398,84.893,58.3316,133.647,23.7979,24.3112,21.2259,[303:459:304:469:314:473:317:464:312:460]
352,59,484,87,500,352,28,0,16.7275,52.708,1.7751,75.3289,0.882907,10.5851,66.5084,15.8897,28.2057,1.7751,91.25,62,137.244,26.6918,22.5358,24.0841,[86:486:73:486:60:500:87:500]
124,88,491,106,500,124,16,0,4.8862,21.3999,2.09276,45.0862,0.875531,6.28255,39.4744,8.68572,18.1772,2.09276,76.0806,47.1694,125.823,20.9998,18.7766,21.7853,[106:492:96:493:89:500:104:500]
61,246,496,267,500,61,21,0,1.05996,25.4114,4.89631,42.9601,0.644473,4.40646,27.6866,3.98277,19.5009,4.89631,85.3443,59.0492,137.016,14.38,9.63672,10.8424,[247:500:267:500:259:497]
34,269,497,285,500,34,16,0,0.479645,17.0792,5.96724,32.6941,0.63223,3.28976,20.6702,2.69344,16.0724,5.96724,97.5294,57.6471,141.647,22.1389,14.4607,12.7415,[270:500:285:500]
35,401,497,416,500,35,15,0,0.614835,13.3492,4.65961,30.798,0.680952,3.33779,20.972,3.09253,14.41,4.65961,120.857,88.1143,153.257,29.3726,26.5521,22.5393,[402:500:416:500]
