NumberOfPixels,BoundingBoxTopLeftX,BoundingBoxTopLeftY,BoundingBoxBottomRightX,BoundingBoxBottomRightY,PhysicalSize,NumberOfPixelsOnBorder,FeretDiameter,PrincipalMoments0,PrincipalMoments1,Elongation,Perimeter,Roundness,EquivalentSphericalRadius,EquivalentSphericalPerimeter,EquivalentEllipsoidDiameter0,EquivalentEllipsoidDiameter1,Flatness,MeanR,MeanG,MeanB,StdR,StdG,StdB,Polygon
425,348,31,374,58,425,0,0,24.716,57.9841,1.53167,84.0635,0.869344,11.6311,73.0801,18.7961,28.7894,1.53167,73.0047,34.6165,96.4824,16.115,9.77518,13.7685,[367:32:363:32:362:40:350:48:349:53:352:57:362:58:373:51:374:46]
75,97,34,108,44,75,0,0,5.81615,6.4747,1.0551,31.4881,0.974965,4.88603,30.6998,9.51349,10.0376,1.0551,54,27.56,80.88,17.4379,12.9215,24.6695,[100:36:99:40:105:44:108:37]
259,31,37,47,57,259,0,0,15.8375,27.1192,1.30856,57.1531,0.998195,9.07977,57.0499,15.8748,20.7732,1.30856,38.4324,26.556,72.9537,23.6315,22.5921,32.9192,[37:38:33:42:32:51:37:57:45:57:47:46:41:38]
342,189,45,210,80,342,0,0,7.68628,101.814,3.63952,86.745,0.755742,10.4337,65.5568,10.9382,39.8098,3.63952,66.3655,35.5175,90.7573,23.9403,21.2604,26.5699,[209:47:203:48:190:74:191:79:200:76:210:55]
973,209,47,249,91,973,0,0,54.3404,141.692,1.61477,133.077,0.83092,17.5987,110.576,27.6985,44.7267,1.61477,48.52,22.4563,74.4738,21.6972,9.67644,17.747,[249:60:230:48:223:51:214:64:211:90:222:89:222:85:231:75:241:76:249:66]
69,104,58,113,68,69,0,0,4.79695,6.24611,1.1411,29.3619,1.00287,4.68651,29.4462,8.77442,10.0125,1.1411,82.5072,42.2464,105.551,7.41448,7.16757,9.07862,[110:59:105:62:107:68:113:65]
41,388,62,395,70,41,0,0,2.48698,4.2709,1.31046,22.8882,0.991712,3.61258,22.6985,6.31154,8.27101,1.31046,49.439,21.8049,75.1707,10.3099,4.69156,7.10514,[393:63:389:65:390:70:395:66]
2,210,63,212,64,2,0,0,0,0.25,0,4.57764,1.09516,0.797885,5.01326,0,0,0,98.5,40,101.5,6.5,3,0.5,[211:64]
991,239,66,274,117,991,0,0,52.8222,184.605,1.86945,145.794,0.765423,17.7608,111.594,25.9798,48.5678,1.86945,56.9939,26.2765,81.5621,20.8427,11.1874,18.3195,[259:67:255:68:246:80:245:96:240:109:248:114:263:117:273:111:274:107:261:99:260:89:266:74]
105,396,73,411,85,105,0,0,3.90583,18.1948,2.15833,41.1987,0.88169,5.78122,36.3245,7.87029,16.9867,2.15833,72.0571,31.7905,92.0667,10.4634,6.46411,11.2582,[398:75:398:79:404:84:411:84:410:79]
276,120,76,139,94,276,0,0,20.2109,24.263,1.09567,58.4938,1.00681,9.37302,58.8924,17.9089,19.6223,1.09567,37.1087,18.0507,63.7681,15.8801,8.39282,16.5874,[124:77:121:80:121:90:132:94:139:88:139:83:133:78]
278,236,115,255,134,278,0,0,21.6538,22.9487,1.02947,59.8346,0.987814,9.40692,59.1054,18.5426,19.089,1.02947,42.8921,24.8453,77.6835,19.2154,15.3443,22.5792,[252:117:243:117:237:122:238:129:244:134:253:131:255:121]
329,88,122,112,143,329,0,0,16.856,43.8338,1.6126,70.3306,0.914236,10.2335,64.2988,16.1172,25.9906,1.6126,54.8511,24.7295,76.5076,25.2817,12.1454,21.1085,[106:123:100:124:90:133:89:142:108:139:112:133]
458,276,124,297,157,458,0,0,22.9032,64.4841,1.67795,84.6189,0.896541,12.0742,75.8643,18.6423,31.2807,1.67795,48.6528,24.0568,75.1856,24.0068,12.1431,21.6449,[286:125:277:133:282:157:287:155:297:136:297:132]
404,246,127,270,154,404,0,0,16.1348,64.4528,1.99866,76.7091,0.928857,11.3401,71.2518,16.0426,32.0638,1.99866,68.5569,35.4579,97.9901,16.8689,9.70254,13.7082,[267:129:261:128:250:139:247:145:249:154:256:153:266:144:270:136]
251,329,127,345,148,251,0,0,14.0116,29.0111,1.43893,57.9385,0.969337,8.93844,56.1619,14.903,21.4443,1.43893,47.8884,25.6255,78.9124,20.1317,13.6099,21.7302,[337:128:330:142:334:147:340:148:345:131]
391,353,132,376,156,391,0,0,24.2526,41.4888,1.30794,72.4568,0.967418,11.1561,70.096,19.5097,25.5174,1.30794,62.0537,28.4962,86.2967,17.0393,8.63374,14.9478,[356:135:355:144:364:154:371:155:376:150:375:138:367:133]
329,468,133,489,152,329,0,0,22.0315,31.5565,1.1968,64.7375,0.993223,10.2335,64.2988,18.7086,22.3905,1.1968,55.1246,31.6657,82.2796,22.8953,16.6906,23.0973,[473:135:469:148:473:152:485:150:489:137:486:134]
337,154,140,174,167,337,0,0,21.006,55.6947,1.6283,84.6189,0.769046,10.3571,65.0759,16.2331,26.4325,1.6283,79.5786,40.9228,103.858,20.2934,11.5095,13.3691,[174:141:166:142:156:150:155:159:163:167:172:165:165:156:173:148]
29,404,146,413,150,29,0,0,1.0611,4.87945,2.14441,20.762,0.919463,3.03825,19.0899,4.14954,8.89831,2.14441,92.2759,51.7241,112.138,25.3661,24.7204,28.4565,[405:149:413:148]
