NumberOfPixels,BoundingBoxTopLeftX,BoundingBoxTopLeftY,BoundingBoxBottomRightX,BoundingBoxBottomRightY,PhysicalSize,NumberOfPixelsOnBorder,FeretDiameter,PrincipalMoments0,PrincipalMoments1,Elongation,Perimeter,Roundness,EquivalentSphericalRadius,EquivalentSphericalPerimeter,EquivalentEllipsoidDiameter0,EquivalentEllipsoidDiameter1,Flatness,MeanR,MeanG,MeanB,StdR,StdG,StdB,Polygon
1416,120,308,175,360,1416,0,0,41.48,315.303,2.75705,160.677,0.830198,21.2303,133.394,25.572,70.5033,2.75705,115.684,80.5862,154.963,35.9568,29.2292,24.6053,[169:309:157:314:129:338:121:351:124:360:133:360:150:352:172:332:175:319]
3308,424,309,487,397,3308,0,0,170.197,529.609,1.76401,279.886,0.72846,32.4495,203.886,48.8638,86.1963,1.76401,143.05,99.8531,170.596,29.9684,23.4847,19.7341,[452:312:428:334:426:348:437:366:453:374:453:383:460:393:467:397:481:397:487:385:478:374:471:371:483:356:483:350:474:333:473:315:467:310]
1553,0,311,53,365,1553,6,0,124.043,161.442,1.14084,172.475,0.809963,22.2337,139.698,41.6322,47.4955,1.14084,114.95,76.0837,152.341,35.7228,28.5909,24.87,[51:336:34:326:32:316:25:312:17:325:18:335:10:351:1:355:1:360:12:358:26:365:38:362:53:349]
422,481,311,500,339,422,28,0,26.2231,47.8559,1.35091,78.5657,0.926889,11.5899,72.8218,19.9434,26.9417,1.35091,110.799,75.3104,150.704,32.1902,27.0154,24.7811,[494:312:483:319:482:328:488:336:500:339:500:312]
2740,372,313,417,404,2740,0,0,92.4067,562.612,2.46748,235.776,0.78701,29.5325,185.558,37.6014,92.7805,2.46748,123.591,88.0372,160.189,35.1797,27.9583,25.1693,[404:314:396:317:390:328:381:334:376:342:379:377:373:386:375:404:390:402:400:397:408:388:400:377:413:365:417:348:413:322]
102,366,315,380,330,102,0,0,2.91366,24.5921,2.90521,42.7695,0.837087,5.69804,35.8018,6.686,19.4242,2.90521,177.235,129.931,187.637,9.47047,10.3273,10.7883,[379:316:375:316:368:323:368:330:380:319]
68,0,319,6,335,68,16,0,2.36631,14.4417,2.47043,35.6057,0.820995,4.65243,29.2321,5.92002,14.625,2.47043,169.632,119.853,185.456,11.8432,10.9749,8.77402,[1:320:2:335:6:327]
137,329,331,343,344,137,0,0,8.65472,13.7658,1.26117,41.7541,0.993725,6.60367,41.4921,11.7606,14.8321,1.26117,170.029,126.161,186.62,17.7821,17.8764,17.5429,[333:332:330:335:331:340:337:344:341:343:343:336]
923,75,333,112,369,923,0,0,56.3211,97.3702,1.31485,111.759,0.963655,17.1406,107.698,29.8963,39.3092,1.31485,128.685,95.4399,164.724,33.0965,25.2244,19.3884,[101:335:91:335:80:343:76:359:84:368:92:368:110:355:112:345]
86,173,341,184,352,86,0,0,6.28653,7.47659,1.09055,33.3842,0.984721,5.23208,32.8741,10.0203,10.9277,1.09055,166.767,124.535,183.221,8.17778,8.9061,10.2916,[180:342:174:347:178:352:184:349]
4826,128,356,219,441,4826,0,0,389.563,516.465,1.15141,396.739,0.620717,39.1939,246.263,73.0521,84.1133,1.15141,117.821,83.8071,155.379,41.9036,32.3674,28.3435,[193:357:164:359:155:370:146:375:142:394:159:407:167:407:177:401:178:403:165:415:148:407:136:408:131:413:129:422:132:432:139:440:151:441:163:430:175:437:192:433:202:420:206:420:214:427:219:424:212:389:205:383:191:382]
1019,412,366,452,403,1019,0,0,58.6191,113.235,1.38986,117.122,0.966167,18.0099,113.16,30.5532,42.4647,1.38986,101.271,71.5172,146.214,31.2079,25.468,21.6987,[423:368:415:376:414:388:424:398:438:403:445:402:452:393:448:380:432:368]
2199,0,374,60,456,2199,67,0,108.369,549.308,2.25141,247.534,0.671557,26.4568,166.233,35.2647,79.3953,2.25141,147.106,96.2005,167.618,31.3907,22.7252,21.9807,[57:376:32:375:22:381:12:380:1:384:1:456:11:451:22:433:31:408:32:390:40:386:57:385:60:382]
458,74,376,96,408,458,0,0,18.8196,77.3534,2.02738,91.878,0.825707,12.0742,75.8643,16.9598,34.3839,2.02738,157.738,115.417,179.33,19.3887,18.1111,15.17,[91:377:80:380:81:390:75:399:80:408:86:407:92:395:96:394:93:393:95:383]
1042,370,408,415,439,1042,0,0,53.4255,130.42,1.56242,119.669,0.956217,18.2121,114.43,29.14,45.529,1.56242,107.895,77.4098,150.257,32.3251,28.5162,25.6742,[414:414:406:409:392:410:377:416:371:425:382:438:394:439:414:428]
970,324,419,358,458,970,0,0,56.6412,105.827,1.36689,112.87,0.978164,17.5716,110.406,30.059,41.0873,1.36689,134.837,97.0247,167.814,30.5802,26.6554,23.2904,[349:420:341:421:329:433:325:449:332:457:346:456:357:444:358:432]
4058,418,420,500,500,4058,65,0,371.049,433.167,1.08047,399.802,0.564828,35.9402,225.819,69.152,74.7166,1.08047,135.991,97.7829,166.933,38.3293,30.816,26.3422,[500:422:491:421:474:429:456:423:441:432:434:441:440:456:424:453:419:455:430:463:430:480:442:488:471:492:471:478:474:477:488:487:490:500:500:500:500:484:491:472:478:462:460:462:460:458:468:453:481:460:500:459]
2971,291,456,372,500,2971,60,0,130.759,451.166,1.85752,214.38,0.901306,30.7522,193.222,45.1274,83.8248,1.85752,123.571,86.1747,159.497,36.2649,29.9093,25.1649,[292:481:292:489:298:495:310:497:312:500:371:500:371:477:365:462:359:458:344:461:319:458:305:465]
542,385,470,410,500,542,23,0,34.669,61.663,1.33365,90.4025,0.912902,13.1348,82.5286,22.7475,30.3372,1.33365,163.832,115.958,182.38,13.6815,12.5553,11.6636,[399:471:393:475:386:500:409:499:410:491:406:477]
1295,0,471,56,500,1295,78,0,51.5649,263.999,2.26268,160.368,0.795465,20.303,127.567,26.9947,61.0804,2.26268,145.08,100.714,171.164,26.5589,23.5295,18.3242,[1:472:1:500:50:500:55:492:55:480:48:474:37:474:22:484]
164,221,488,241,500,164,20,0,9.65747,20.8221,1.46835,51.79,0.876558,7.22515,45.397,11.9251,17.5103,1.46835,142.037,98.9268,170.11,22.0904,17.3123,15.9408,[222:500:241:500:231:489:226:491]
52,444,497,471,500,52,27,0,0.386068,58.615,12.3218,55.1222,0.463746,4.06843,25.5627,2.31804,28.5623,12.3218,172.423,127.423,191.769,10.6507,11.5897,10.8603,[471:500:445:500]
