NumberOfPixels,BoundingBoxTopLeftX,BoundingBoxTopLeftY,BoundingBoxBottomRightX,BoundingBoxBottomRightY,PhysicalSize,NumberOfPixelsOnBorder,FeretDiameter,PrincipalMoments0,PrincipalMoments1,Elongation,Perimeter,Roundness,EquivalentSphericalRadius,EquivalentSphericalPerimeter,EquivalentEllipsoidDiameter0,EquivalentEllipsoidDiameter1,Flatness,MeanR,MeanG,MeanB,StdR,StdG,StdB,Polygon
314,85,102,106,122,314,0,0,22.8782,27.5469,1.0973,64.4122,0.975217,9.99746,62.8159,19.0879,20.9451,1.0973,121.226,86.4586,159.29,29.5548,23.0952,21.3084,[90:104:86:115:91:120:101:122:106:113:104:107:97:103]
595,425,104,465,125,595,0,0,23.3836,101.17,2.08003,98.4471,0.878336,13.7621,86.4696,19.0844,39.6962,2.08003,114.271,86.3597,157.319,30.6095,25.2259,22.9837,[426:112:436:120:461:125:465:120:464:111:454:105:430:108]
978,34,117,71,161,978,0,0,75.2877,98.1855,1.14199,145.699,0.760883,17.6439,110.86,33.0213,37.7099,1.14199,111.687,80.5941,154.559,27.683,21.6953,19.3997,[62:118:47:121:35:139:35:143:44:142:50:147:51:152:43:157:48:161:57:151:63:154:67:152:71:128]
787,177,120,206,155,787,0,0,49.0195,80.2999,1.27989,101.359,0.981141,15.8275,99.4471,27.9805,35.812,1.27989,127.776,91.5858,163.557,26.69,20.8224,18.4774,[198:121:187:122:178:137:179:147:188:155:198:153:206:141:205:127]
1562,0,124,32,213,1562,89,0,60.0175,418.029,2.63915,203.003,0.690149,22.298,140.102,27.4513,72.4482,2.63915,104.636,71.1101,147.012,32.344,26.68,25.4863,[3:125:1:213:13:205:21:204:32:185:30:175:9:153:10:136]
1117,272,131,304,176,1117,0,0,60.5014,130.941,1.47114,121.565,0.97459,18.8561,118.476,31.0924,45.7413,1.47114,116.292,85.538,156.773,36.5041,31.8019,26.8237,[294:132:283:134:274:148:273:164:283:176:292:175:303:157:303:141]
1775,222,132,264,202,1775,0,0,61.9724,361.339,2.41467,186.303,0.80165,23.7697,149.35,30.5932,73.8726,2.41467,131.713,96.3211,166.287,27.8088,23.2715,19.8191,[232:134:223:147:224:172:232:178:233:190:241:199:255:199:259:202:264:191:259:188:256:171:249:161:248:138:241:133]
1743,98,133,138,198,1743,0,0,64.4038,307.15,2.18384,170.999,0.865485,23.5545,147.997,31.8782,69.6167,2.18384,123.626,90.0264,160.944,33.9595,26.9736,24.9025,[128:134:115:137:100:171:99:191:107:198:122:194:121:187:127:184:128:177:132:175:136:166:138:148]
1235,387,137,420,183,1235,0,0,68.7839,141.541,1.43449,127.579,0.976471,19.8271,124.577,33.1085,47.4938,1.43449,126.997,94.7733,165.544,28.6653,22.6385,19.9185,[400:138:392:143:388:167:397:182:407:183:418:175:420:151:412:139]
231,146,142,165,160,231,0,0,11.5161,30.4746,1.62674,56.2724,0.957449,8.57494,53.8779,13.4463,21.8736,1.62674,54.8528,40.8961,109.022,27.4303,23.6855,27.5061,[162:143:157:144:147:155:150:160:158:159:165:154:165:146]
2445,37,153,89,228,2445,0,0,158.449,294.757,1.36392,225.05,0.77887,27.8974,175.285,47.775,65.1611,1.36392,94.5366,59.4368,138.484,30.0932,24.5608,23.6514,[69:154:63:157:57:154:49:164:42:159:38:172:42:193:50:197:42:220:53:228:59:215:87:202:89:180:75:170]
1826,293,164,344,224,1826,0,0,159.303,196.865,1.11166,203.598,0.744015,24.1088,151.48,45.7319,50.8384,1.11166,125.738,92.4973,163.389,29.7089,22.9938,19.5793,[321:165:307:166:302:172:294:209:295:217:302:224:336:213:344:205:344:196:338:189:315:186:309:180:311:174:321:173]
1457,123,167,171,214,1457,0,0,95.7881,156.143,1.27675,156.06,0.867047,21.5355,135.311,38.1182,48.6674,1.27675,114.123,83.5326,155.474,29.7738,25.6264,24.3425,[164:169:158:169:144:181:131:178:130:185:124:187:125:191:131:193:131:204:137:212:154:213:166:204:171:192:171:179]
244,187,168,205,187,244,0,0,13.4633,28.1632,1.44632,56.8278,0.974405,8.81292,55.3732,14.6561,21.1974,1.44632,129.258,93.3852,164.336,21.6089,15.3476,13.2177,[202:170:196:169:190:175:188:184:191:187:203:181:205:174]
388,259,187,284,210,388,0,0,27.047,37.3317,1.17484,76.249,0.91577,11.1132,69.8266,20.506,24.0913,1.17484,144.497,108.755,175.466,14.7441,14.7697,12.9506,[274:188:267:192:260:205:278:210:284:197:280:189]
2387,332,188,407,254,2387,0,0,149.517,383.918,1.60241,275.079,0.629614,27.5646,173.193,43.5506,69.786,1.60241,124.469,92.0829,163.237,30.9331,26.0726,22.7014,[333:226:341:233:349:229:357:236:354:225:357:217:365:232:380:237:380:243:386:251:394:254:407:248:407:239:400:225:402:213:398:212:389:218:385:200:373:189:358:194:351:201:349:217]
595,181,195,216,223,595,0,0,21.7244,105.765,2.20647,97.2411,0.889229,13.7621,86.4696,18.5296,40.8848,2.20647,121.471,88.7311,159.839,30.5406,25.1157,22.2276,[215:199:211:196:199:197:182:212:182:221:186:223:199:220:215:207]
2523,444,207,500,265,2523,39,0,205.338,230.59,1.0597,210.302,0.846683,28.3389,178.059,55.0581,58.3453,1.0597,113.304,83.3801,156.01,34.4351,29.0195,26.3005,[500:208:490:209:481:217:468:209:459:211:445:237:449:255:452:258:465:258:472:254:486:265:497:262:500:258:500:234:496:232:495:225:500:221]
1219,209,213,238,266,1219,0,0,52.0002,182.773,1.87479,132.157,0.936522,19.6982,123.768,28.7727,53.9428,1.87479,127.584,94.2248,164.425,28.5191,23.4583,19.8616,[220:214:210:223:211:252:218:264:228:266:237:256:238:238:230:219]
225,137,225,154,242,225,0,0,15.6929,20.472,1.14217,52.8055,1.00697,8.46284,53.1736,15.8373,18.0888,1.14217,139.498,100.564,170.391,19.369,19.0866,19.2006,[149:226:143:226:138:232:142:242:150:240:154:235:154:230]
277,329,227,358,246,277,0,0,12.503,70.4492,2.37372,95.345,0.618795,9.38999,58.999,12.1893,28.9341,2.37372,137.993,103.682,171.899,30.1123,24.237,20.2066,[331:229:330:244:335:241:344:246:358:243:349:232:347:233:350:238:346:240]
2814,60,229,136,286,2814,0,0,139.761,445.38,1.78514,225.605,0.833523,29.9286,188.047,44.8003,79.9748,1.78514,94.2793,65.1279,138.141,44.4624,35.4555,34.6215,[65:238:61:246:63:263:74:261:85:265:93:262:107:281:116:286:129:281:136:267:133:243:118:232:103:232:90:237:82:230]
1232,160,231,202,278,1232,0,0,98.2155,111.399,1.065,136.544,0.911252,19.803,124.426,38.3782,40.873,1.065,84.8604,53.3791,121.105,53.564,34.9994,47.498,[192:232:182:235:175:243:166:244:161:251:161:258:170:262:177:272:186:278:193:274:202:258:200:244]
624,267,232,291,271,624,0,0,27.4386,97.625,1.88625,103.025,0.85952,14.0935,88.5518,20.5233,38.7121,1.88625,123.784,86.5785,159.09,27.3084,26.9178,24.2748,[273:233:268:238:270:253:276:260:279:271:287:270:286:264:290:262:291:247:279:234]
1624,326,243,365,296,1624,0,0,96.59,179.379,1.36276,154.585,0.924126,22.7362,142.856,38.9528,53.0833,1.36276,112.206,82.3584,154.467,35.6876,31.7996,28.7379,[335:244:330:247:328:283:337:293:355:295:362:288:365:279:358:246:344:249]
1767,262,262,313,327,1767,0,0,115.858,243.158,1.44871,217.791,0.684201,23.7161,149.013,39.4079,57.0905,1.44871,121.782,84.5484,158.861,28.6603,24.6816,23.2638,[292:263:287:273:280:274:278:293:273:295:270:290:269:301:272:305:263:314:271:309:285:310:295:317:299:327:304:327:313:317:313:310:308:304:305:292:312:281:312:273:307:268]
